Latitude,Longitude,Type
41.968468,-87.708054,Middle Eastern Restaurant
41.891066,-87.606442,Boat or Ferry
41.888674,-87.633481,Roof Deck
41.931078,-87.778872,Brewery
41.884945,-87.631549,Government Building
41.884823,-87.651872,Office
41.895245,-87.700410,Government Building
41.938767,-87.654036,Design Studio
41.881019,-87.629973,Office
41.973793,-87.713343,High School
41.997716,-87.691842,Indian Restaurant
41.754174,-87.722531,Bank
41.967824,-87.767087,General Travel
41.861383,-87.653260,College Quad
41.757380,-87.605161,Temple
41.900103,-87.623574,Home (private)
41.871477,-87.633978,Park
41.878137,-87.647412,Dive Bar
41.722636,-87.663317,Grocery Store
41.815327,-87.702292,Salon / Barbershop
41.924677,-87.709028,Dentist's Office
41.910078,-87.736701,Gas Station / Garage
41.885600,-87.625805,Cheese Shop
41.953862,-87.786947,Bank
41.927918,-87.706633,Laundry Service
41.860404,-87.623574,Home (private)
41.884422,-87.658669,Strip Club
41.846120,-87.704659,Nightclub
41.675303,-87.601687,Strip Club
41.887253,-87.640575,Gym
41.740556,-87.673232,Church
41.932726,-87.646523,Grocery Store
41.891188,-87.672907,Home (private)
41.742317,-87.702551,American Restaurant
41.867639,-87.706103,Sandwich Place
41.854435,-87.621957,Residential Building (Apartment / Condo)
41.874648,-87.627611,Convenience Store
41.691519,-87.653867,Grocery Store
41.895444,-87.716490,Seafood Restaurant
41.792366,-87.788608,Pizza Place
41.907858,-87.634551,Ice Cream Shop
41.820555,-87.640623,Bar
41.901963,-87.664456,Strip Club
41.680279,-87.768072,Office
41.879389,-87.624758,Office
41.940120,-87.728697,Hospital
41.888003,-87.620882,Building
41.826040,-87.761149,Candy Store
41.810145,-87.592490,Video Game Store
41.851557,-87.686120,Bank
41.927098,-87.706810,Doctor's Office
41.848085,-87.681952,College Classroom
41.912917,-87.806123,Gas Station / Garage
41.692538,-87.642801,Fast Food Restaurant
41.891670,-87.624126,Art Gallery
41.978396,-87.668431,American Restaurant
41.910759,-87.642049,Gym / Fitness Center
41.890601,-87.628103,Lounge
41.972870,-87.705347,Track
41.723552,-87.700381,Bank
41.888413,-87.614057,Bridge
41.891617,-87.602396,Event Space
41.776480,-87.625042,Office
41.721897,-87.623110,Fast Food Restaurant
41.883346,-87.632360,Office
41.936333,-87.639699,Residential Building (Apartment / Condo)
41.889640,-87.638556,Gourmet Shop
41.912978,-87.771414,Home (private)
41.780810,-87.635582,Church
41.818046,-87.606085,Building
41.836290,-87.765242,Miscellaneous Shop
41.719363,-87.786507,Automotive Shop
41.883057,-87.641789,Coffee Shop
41.884367,-87.626064,Coffee Shop
41.884049,-87.632185,City Hall
41.903227,-87.678519,Dentist's Office
41.922562,-87.681446,School
41.899939,-87.621610,Hotel
41.968399,-87.667300,Gym / Fitness Center
41.881828,-87.634257,Donut Shop
41.897689,-87.627114,College Cafeteria
41.730142,-87.550298,Mexican Restaurant
41.730156,-87.550488,Grocery Store
41.942991,-87.777753,High School
41.809210,-87.704154,Coffee Shop
41.802272,-87.704900,Thrift / Vintage Store
41.727418,-87.551196,Office
41.994703,-87.665504,Church
41.924459,-87.770128,Church
41.816746,-87.601702,Restaurant
41.923020,-87.663269,Church
41.829050,-87.770757,Salon / Barbershop
41.891016,-87.619932,Performing Arts Venue
41.809670,-87.605651,Fried Chicken Joint
41.950493,-87.663045,Home (private)
41.762947,-87.586990,Grocery Store
41.982414,-87.693900,Motel
41.954605,-87.748930,Electronics Store
41.907026,-87.628705,Other Great Outdoors
41.890885,-87.673059,Furniture / Home Store
41.856805,-87.654614,Fraternity House
41.852217,-87.670873,Fraternity House
41.793085,-87.801780,Bar
41.907926,-87.634372,Residential Building (Apartment / Condo)
41.709490,-87.691892,Parking
41.689050,-87.655706,Park
41.888208,-87.666741,Building
41.905193,-87.625688,Residential Building (Apartment / Condo)
41.802531,-87.592480,Residential Building (Apartment / Condo)
41.719793,-87.785775,Pizza Place
41.966208,-87.760109,Bakery
41.673097,-87.738431,Rental Car Location
41.905376,-87.662595,Church
41.730153,-87.574188,Home (private)
41.980020,-87.653180,Home (private)
41.729819,-87.551292,Miscellaneous Shop
41.869390,-87.669702,Medical School
41.901835,-87.716183,Automotive Shop
41.879504,-87.633571,New American Restaurant
41.891188,-87.672907,Home (private)
41.871837,-87.750641,Road
41.855102,-87.647821,School
41.728943,-87.551323,Bank
41.940529,-87.678490,Bank
41.885272,-87.624543,General College & University
41.931362,-87.677495,Sandwich Place
41.877266,-87.649580,Student Center
41.960203,-87.653180,Home (private)
41.921542,-87.702482,Home (private)
41.901904,-87.631621,Residential Building (Apartment / Condo)
42.000230,-87.672907,Home (private)
41.886031,-87.698384,Office
41.894633,-87.622849,Doctor's Office
41.869242,-87.660283,Bar
41.967763,-87.764699,Laundry Service
41.889835,-87.638816,Spa / Massage
41.902537,-87.631192,Tanning Salon
41.939593,-87.684397,Thrift / Vintage Store
41.936334,-87.644290,Shoe Store
41.895980,-87.667603,Voting Booth
41.948232,-87.664121,Grocery Store
41.892727,-87.628022,Men's Store
41.884120,-87.628368,Salon / Barbershop
41.877123,-87.628599,Cosmetics Shop
41.816467,-87.619602,American Restaurant
41.839126,-87.742032,Paper / Office Supplies Store
41.675960,-87.729476,Middle School
41.812724,-87.706752,Tattoo Parlor
41.862449,-87.610049,Harbor / Marina
41.852090,-87.674293,Drugstore / Pharmacy
41.885474,-87.649913,Nightclub
41.872670,-87.621007,Other Great Outdoors
41.707427,-87.656357,Salon / Barbershop
41.908819,-87.726297,Mexican Restaurant
41.696303,-87.608496,Building
41.881578,-87.800888,Park
41.963091,-87.686376,Voting Booth
41.909728,-87.752748,American Restaurant
41.750936,-87.614722,Library
41.857879,-87.665039,Bakery
41.816250,-87.606279,Event Space
41.888699,-87.622964,Boat or Ferry
41.903284,-87.676858,Cocktail Bar
41.850828,-87.788352,Shoe Store
41.930995,-87.774664,Pizza Place
41.911237,-87.634527,Bus Station
41.794112,-87.741365,Parking
41.926735,-87.651805,General Travel
41.914553,-87.679328,Other Nightlife
41.908470,-87.680164,Church
41.880662,-87.643314,Home (private)
41.908605,-87.803303,Furniture / Home Store
41.941632,-87.670265,Event Space
41.994220,-87.699799,Grocery Store
41.699021,-87.642860,Grocery Store
41.780198,-87.752740,Airport Gate
41.817336,-87.694416,Mexican Restaurant
41.966205,-87.736823,Seafood Restaurant
41.851680,-87.682768,Home (private)
41.896352,-87.621803,Hospital
41.925256,-87.748405,General College & University
41.779595,-87.692099,Church
41.890819,-87.624613,Office
41.824025,-87.801142,General Entertainment
41.708860,-87.581124,Bus Station
41.977806,-87.668324,Grocery Store
41.786721,-87.741945,Pub
41.715182,-87.782787,Clothing Store
41.778802,-87.705549,Middle Eastern Restaurant
41.802110,-87.616649,Trade School
41.921924,-87.648693,Dentist's Office
41.673326,-87.680855,Fast Food Restaurant
41.952341,-87.721531,School
41.750706,-87.658929,Fast Food Restaurant
41.881966,-87.629977,Gym
41.938766,-87.697985,Road
41.719182,-87.798991,City
41.858296,-87.646800,Laundry Service
41.696783,-87.519610,Gas Station / Garage
41.786853,-87.738709,Airport
41.905870,-87.647917,Office
41.727856,-87.550877,Restaurant
41.946744,-87.649589,Sushi Restaurant
41.896424,-87.636985,Bus Station
41.879733,-87.789603,Doctor's Office
41.867266,-87.627514,Road
41.829321,-87.610081,Church
41.952479,-87.767346,Restaurant
41.858521,-87.803561,Other Nightlife
41.736734,-87.586653,Grocery Store
41.961604,-87.649741,Residential Building (Apartment / Condo)
41.903988,-87.630132,Bank
41.892490,-87.618602,Bank
41.889155,-87.635559,Seafood Restaurant
41.760847,-87.742425,Optical Shop
41.928687,-87.786062,Miscellaneous Shop
41.877943,-87.626334,Office
41.998509,-87.656766,College Cafeteria
41.987912,-87.717957,Caf
41.751348,-87.610322,Building
41.721988,-87.730776,Hospital
41.893994,-87.634797,Parking
41.841802,-87.802126,Gas Station / Garage
41.809775,-87.593592,Shoe Store
41.938752,-87.654110,Office
41.757875,-87.605507,Restaurant
41.937874,-87.638068,Residential Building (Apartment / Condo)
41.903858,-87.666645,Bank
41.844342,-87.672255,Grocery Store
41.895088,-87.656786,Road
41.720455,-87.739150,Salon / Barbershop
41.883301,-87.629185,Mediterranean Restaurant
41.936310,-87.726922,Bank
41.890202,-87.621031,Gym
41.883294,-87.632113,Gift Shop
41.879363,-87.633351,Hotel
41.794800,-87.762372,Train
41.867587,-87.624421,Bus Station
41.999576,-87.656221,Church
41.884741,-87.656584,Yoga Studio
41.960803,-87.682768,Home (private)
41.873615,-87.674601,Doctor's Office
41.976571,-87.728870,Chinese Restaurant
41.894947,-87.622164,Medical Center
41.874690,-87.628647,Dessert Shop
41.856140,-87.627857,Pizza Place
41.882147,-87.640440,Bar
41.836931,-87.624063,College Residence Hall
41.843399,-87.791195,Bar
41.854385,-87.753897,General Entertainment
41.946714,-87.655866,Pizza Place
41.799033,-87.739675,Automotive Shop
41.946876,-87.676121,Laundry Service
41.885905,-87.634120,Residential Building (Apartment / Condo)
41.945383,-87.786512,Hot Dog Joint
41.873742,-87.704847,Police Station
41.934298,-87.653702,Yoga Studio
41.933596,-87.644583,Bar
41.971107,-87.702482,Home (private)
41.923623,-87.698812,Bar
41.895076,-87.635563,Cajun / Creole Restaurant
41.827458,-87.792907,Pizza Place
41.827666,-87.792126,Mexican Restaurant
41.783659,-87.674364,Park
41.872922,-87.731621,Church
41.896867,-87.625114,Women's Store
41.960271,-87.728413,Mosque
41.849143,-87.801987,Women's Store
41.778824,-87.585751,Other Great Outdoors
41.752100,-87.605482,Funeral Home
41.751787,-87.561686,Building
41.883673,-87.630917,Government Building
41.884499,-87.648990,French Restaurant
41.903848,-87.634961,Dentist's Office
41.883998,-87.629730,Coffee Shop
41.786803,-87.745732,Airport Gate
41.976497,-87.654419,Coffee Shop
41.878756,-87.706487,High School
41.894810,-87.635252,Office
41.947269,-87.651261,Police Station
41.669399,-87.683054,School
41.779569,-87.579875,Sculpture Garden
41.909009,-87.852537,Video Game Store
41.908558,-87.746521,Video Game Store
41.932977,-87.668163,Deli / Bodega
41.799427,-87.722757,Hobby Shop
41.854921,-87.631761,Chinese Restaurant
41.887267,-87.626647,Church
41.954408,-87.675462,Gym / Fitness Center
41.965098,-87.679039,Bus Station
41.872538,-87.624367,Event Space
41.924862,-87.702977,Dentist's Office
41.720529,-87.609916,College Library
41.878395,-87.625996,American Restaurant
41.877990,-87.627486,University
41.946926,-87.707484,Financial or Legal Service
41.830332,-87.670676,School
41.920548,-87.653180,Home (private)
41.894003,-87.627830,Coworking Space
41.878682,-87.634619,Rental Car Location
41.917495,-87.696469,Dessert Shop
41.856552,-87.646531,Art Gallery
41.977374,-87.768269,Bowling Alley
41.779004,-87.728413,Bar
41.794347,-87.601523,Pool
41.939884,-87.660779,Bank
41.965278,-87.658481,Fast Food Restaurant
41.886877,-87.620405,Parking
41.705273,-87.720622,Laundry Service
41.960604,-87.672907,Home (private)
41.874507,-87.627264,College Cafeteria
41.885242,-87.624089,Residential Building (Apartment / Condo)
41.872309,-87.628652,College Residence Hall
41.703424,-87.681254,Breakfast Spot
41.869478,-87.658197,Brazilian Restaurant
41.907792,-87.843068,Pizza Place
41.679136,-87.681144,Snack Place
41.775002,-87.586706,Gas Station / Garage
41.910073,-87.717092,Latin American Restaurant
41.866180,-87.766058,Asian Restaurant
41.809627,-87.592152,Seafood Restaurant
41.995988,-87.669868,Neighborhood
41.816474,-87.621065,Restaurant
41.891003,-87.666886,Donut Shop
41.880828,-87.627977,Clothing Store
41.900631,-87.626792,Sporting Goods Shop
41.816417,-87.623860,BBQ Joint
41.896320,-87.648153,School
41.830994,-87.781389,Hardware Store
41.905405,-87.784195,Church
41.909671,-87.731860,Mexican Restaurant
41.751147,-87.610618,African Restaurant
41.968819,-87.654891,Pizza Place
41.854716,-87.754049,Other Great Outdoors
41.886703,-87.665224,Event Space
41.890181,-87.623574,Home (private)
41.851757,-87.623524,Music Venue
41.852349,-87.687449,Fast Food Restaurant
41.702453,-87.523378,Building
41.951678,-87.722187,Home (private)
41.977968,-87.668715,Thrift / Vintage Store
41.680107,-87.638946,Spiritual Center
41.836763,-87.730385,Sports Bar
41.926774,-87.680922,Electronics Store
41.874389,-87.626869,Electronics Store
41.765067,-87.561241,Building
41.960934,-87.705496,General Travel
41.877654,-87.627211,Government Building
41.881329,-87.681605,Fire Station
41.817517,-87.746266,Factory
41.828510,-87.749602,Racetrack
41.721265,-87.682318,Bank
41.910414,-87.683733,Office
41.910079,-87.842699,Building
41.877610,-87.638532,Office
41.826520,-87.733828,Factory
41.936395,-87.651921,Hospital
41.900149,-87.662643,College Classroom
41.993448,-87.713025,Office
41.886791,-87.649719,Building
41.893004,-87.624092,Building
41.861179,-87.694313,Medical Center
41.915909,-87.687536,Bus Station
41.953157,-87.738442,Church
41.883109,-87.625644,Bus Station
41.882694,-87.715380,Park
41.725492,-87.798789,Automotive Shop
41.893913,-87.635284,Salon / Barbershop
41.887785,-87.631814,Office
41.809466,-87.597139,Neighborhood
41.722062,-87.620202,Fast Food Restaurant
41.886295,-87.629953,Office
41.800392,-87.603826,Home (private)
41.851960,-87.670045,Grocery Store
41.757253,-87.587135,Paper / Office Supplies Store
41.887652,-87.645412,Residential Building (Apartment / Condo)
41.987934,-87.700617,High School
41.910754,-87.648814,Plaza
41.815482,-87.665014,Bank
41.927279,-87.787979,Paper / Office Supplies Store
41.889148,-87.644076,Building
41.843952,-87.763297,American Restaurant
41.900288,-87.662431,High School
41.947029,-87.806812,Automotive Shop
41.890267,-87.669733,Gym
41.981116,-87.708431,High School
41.886382,-87.635527,Office
41.978535,-87.689399,Hospital
41.897835,-87.637958,American Restaurant
41.896599,-87.633314,Nail Salon
41.909786,-87.727365,Mexican Restaurant
41.893375,-87.673598,Temple
41.909562,-87.653202,Nightclub
41.852343,-87.632522,Hotel
41.882147,-87.626286,Jewelry Store
41.681992,-87.657215,Bank
41.802303,-87.743108,Laundry Service
41.707477,-87.608342,Cosmetics Shop
41.916441,-87.628047,Bus Line
41.737478,-87.551572,Road
41.794023,-87.771772,Bank
41.946719,-87.656059,Vegetarian / Vegan Restaurant
41.869345,-87.620640,Bus Station
41.890295,-87.623854,Coworking Space
41.877913,-87.624314,Parking
41.883401,-87.781252,Home (private)
41.889644,-87.634132,Nail Salon
41.880697,-87.626869,Cosmetics Shop
41.802608,-87.606894,Sandwich Place
41.953321,-87.788654,Miscellaneous Shop
41.896256,-87.675962,Mexican Restaurant
41.893928,-87.615169,Hotel Bar
41.891038,-87.627743,Hotel Bar
41.892205,-87.625165,Cocktail Bar
41.889160,-87.688474,Train Station
41.783104,-87.732037,Home (private)
41.922875,-87.785194,Chinese Restaurant
41.815661,-87.665470,Coffee Shop
41.891188,-87.672907,Home (private)
41.890107,-87.654735,Pub
41.885388,-87.635443,Parking
41.965029,-87.663480,African Restaurant
41.942413,-87.649358,Strip Club
41.889977,-87.613701,Home (private)
41.913867,-87.662621,Music Venue
41.802012,-87.762339,Coffee Shop
41.909540,-87.670955,Track
41.896088,-87.647874,Bus Station
41.781526,-87.762000,Bar
41.907681,-87.673444,Art Gallery
41.853476,-87.804599,Automotive Shop
41.895039,-87.781906,Convenience Store
41.898755,-87.625509,Jewelry Store
41.706193,-87.682260,Convenience Store
41.904023,-87.659604,Caf
41.891487,-87.616596,Park
41.739722,-87.741377,Event Space
41.681727,-87.718847,City Hall
41.778097,-87.801305,Smoke Shop
41.963995,-87.649358,Park
41.910148,-87.689750,Liquor Store
41.981984,-87.665084,Japanese Restaurant
41.890702,-87.624484,Embassy / Consulate
41.910525,-87.696801,Doctor's Office
41.910529,-87.673560,Boutique
41.891788,-87.621981,Travel Lounge
41.848553,-87.640926,Grocery Store
41.835894,-87.622839,Medical School
41.765712,-87.573963,Bank
41.884359,-87.654804,Spa / Massage
41.783104,-87.732037,Home (private)
41.900406,-87.626293,Accessories Store
41.826549,-87.733588,General Travel
41.831097,-87.621634,Restaurant
41.917977,-87.648414,Taco Place
41.918192,-87.677919,Tanning Salon
41.755500,-87.736559,American Restaurant
41.902464,-87.632932,Residential Building (Apartment / Condo)
41.891706,-87.624796,Chinese Restaurant
41.973391,-87.655407,Chinese Restaurant
41.901968,-87.631157,Car Dealership
41.887974,-87.620043,Hotel Bar
41.902028,-87.653824,Nightclub
41.870331,-87.623574,Home (private)
41.881768,-87.635765,Cupcake Shop
